Datetime,Copper Bottom: Snow Water Equivalent,Copper Camp: Snow Water Equivalent,Waldron: Snow Water Equivalent,Wood Creek: Snow Water Equivalent,GIBSON RESERVOIR; MONTANA: Inflow
2006-10-30,0.2,1.6,1.1,0.5,147.855
2006-10-31,0.2,1.6,1.1,0.5,147.811
2006-11-01,0.2,1.6,1.2,0.5,148.318
2006-11-02,0.2,1.7,1.2,0.6,147.878
2006-11-03,0.2,1.8,1.4,0.6,174.068
2006-11-04,0.0,2.2,1.4,0.6,184.456
2006-11-05,0.0,2.4,1.3,0.6,221.549
2006-11-06,0.0,2.9,1.1,0.0,230.478
2006-11-07,0.0,1.8,0.0,0.0,1413.589
2006-11-08,0.0,0.4,0.0,0.0,1892.311
2006-11-09,0.0,0.4,0.0,0.0,1033.588
2006-11-10,0.0,0.3,0.0,0.0,799.338
2006-11-11,0.0,0.3,0.0,0.0,627.309
2006-11-12,0.1,0.7,0.1,0.2,520.079
2006-11-13,0.3,1.0,0.2,0.2,513.529
2006-11-14,0.8,2.7,1.1,0.5,479.554
2006-11-15,0.9,3.0,1.1,0.7,417.745
2006-11-16,0.9,4.1,1.1,0.9,398.759
2006-11-17,0.6,6.3,1.1,1.0,375.644
2006-11-18,0.6,6.0,1.3,1.0,369.059
2006-11-19,0.6,6.0,1.3,1.0,370.477
2006-11-20,0.6,6.0,1.4,1.0,363.388
2006-11-21,0.6,6.6,1.4,1.2,332.187
2006-11-22,0.6,6.9,1.8,1.5,327.163
2006-11-23,0.6,6.9,1.8,1.5,318.056
2006-11-24,0.5,7.5,2.0,1.7,299.828
2006-11-25,0.9,8.5,2.3,2.0,283.045
2006-11-26,1.3,9.1,2.5,2.3,252.781
2006-11-27,1.3,9.2,2.5,2.4,253.595
2006-11-28,1.3,9.2,2.6,2.5,254.19
2006-11-29,1.3,9.2,2.6,2.6,254.297
2006-11-30,1.4,11.5,2.7,2.7,255.507
2006-12-01,1.6,12.6,3.0,2.8,257.559
2006-12-02,1.7,12.7,3.0,2.8,258.946
2006-12-03,1.7,12.7,3.0,2.8,249.539
2006-12-04,1.7,15.0,3.1,2.9,250.822
2006-12-05,1.7,15.7,3.2,2.9,251.555
2006-12-06,1.7,15.9,3.2,3.0,253.272
2006-12-07,1.7,15.9,3.3,3.0,253.972
2006-12-08,1.7,15.9,3.3,3.0,248.061
2006-12-09,1.7,15.9,3.3,3.0,230.631
2006-12-10,1.7,15.9,3.3,3.0,231.298
2006-12-11,1.8,15.9,3.3,3.0,232.473
2006-12-12,1.8,16.0,3.3,3.0,233.142
2006-12-13,1.9,16.9,3.5,3.0,234.309
2006-12-14,2.4,18.4,3.9,3.2,235.062
2006-12-15,2.9,19.3,4.3,3.5,225.056
2006-12-16,2.9,20.3,4.4,3.8,199.001
2006-12-17,2.9,20.5,4.4,3.8,200.087
2006-12-18,2.9,20.6,4.4,3.8,200.119
2006-12-19,2.7,20.0,4.4,3.8,200.702
2006-12-20,2.7,19.3,4.4,3.8,201.326
2006-12-21,2.7,19.3,4.4,3.8,201.96
2006-12-22,2.8,19.3,4.5,3.8,202.598
2006-12-23,2.9,19.2,4.5,3.8,202.72
2006-12-24,2.9,19.5,4.5,3.8,203.854
2006-12-25,2.9,19.6,4.6,3.9,203.982
2006-12-26,3.1,20.5,5.0,4.1,205.117
2006-12-27,3.1,20.8,5.0,4.1,189.616
2006-12-28,3.3,21.0,5.1,4.3,190.246
2006-12-29,3.4,21.1,5.1,4.4,190.857
2006-12-30,3.4,21.2,5.1,4.4,166.724
2006-12-31,3.3,21.2,5.1,4.4,167.805
2007-01-01,3.3,21.2,5.1,4.4,167.873
2007-01-02,3.3,22.4,5.1,4.4,168.488
2007-01-03,3.6,23.6,5.3,4.6,168.624
2007-01-04,4.4,25.6,5.9,5.0,168.746
2007-01-05,4.6,26.1,5.9,5.1,169.851
2007-01-06,4.8,26.9,6.0,5.1,169.434
2007-01-07,5.0,27.4,6.3,5.4,170.512
2007-01-08,4.9,29.4,6.6,5.5,170.624
2007-01-09,5.1,30.2,6.6,5.5,170.684
2007-01-10,5.1,30.6,6.7,5.6,171.292
2007-01-11,4.9,30.6,6.9,5.6,171.858
2007-01-12,4.9,30.5,6.8,5.6,171.879
2007-01-13,4.9,30.5,6.7,5.6,172.417
2007-01-14,4.9,30.4,6.6,5.6,172.482
2007-01-15,4.9,30.4,6.6,5.6,173.06
2007-01-16,4.9,30.4,6.6,5.6,169.101
2007-01-17,4.9,30.4,6.7,5.6,169.172
2007-01-18,5.0,30.4,6.7,5.6,169.748
2007-01-19,5.1,31.9,6.8,5.7,169.794
2007-01-20,5.1,32.2,6.9,5.7,170.428
2007-01-21,5.1,32.3,6.9,5.7,170.984
2007-01-22,5.1,32.0,6.9,5.7,170.538
2007-01-23,5.1,32.0,6.9,5.7,171.583
2007-01-24,5.2,31.9,6.9,5.7,171.179
2007-01-25,5.3,31.9,6.9,5.7,171.764
2007-01-26,5.3,31.8,6.9,5.7,150.663
2007-01-27,5.2,31.7,6.8,5.7,150.212
2007-01-28,5.2,31.7,6.8,5.7,150.757
2007-01-29,5.1,31.7,6.8,5.7,150.804
2007-01-30,5.0,31.8,6.8,5.7,150.852
2007-01-31,5.1,31.9,7.0,5.7,151.407
2007-02-01,5.2,32.0,7.2,5.8,151.467
2007-02-02,5.3,32.0,7.4,5.8,151.513
2007-02-03,5.3,32.0,7.5,5.8,151.562
2007-02-04,5.3,32.0,7.5,5.8,151.615
2007-02-05,5.3,32.0,7.6,5.9,152.185
2007-02-06,5.3,32.0,7.6,5.9,152.248
2007-02-07,5.3,32.0,7.6,5.9,152.314
2007-02-08,5.3,31.9,7.5,5.8,152.884
2007-02-09,5.3,31.9,7.5,6.0,152.948
2007-02-10,5.3,32.1,7.6,6.0,153.008
2007-02-11,5.4,32.3,7.6,6.0,153.068
2007-02-12,5.4,32.3,7.7,6.1,153.121
2007-02-13,5.5,32.3,7.7,6.1,153.669
2007-02-14,5.5,32.3,7.7,6.2,153.722
2007-02-15,5.5,32.5,8.0,6.3,153.778
2007-02-16,5.6,34.3,8.3,6.6,154.349
2007-02-17,5.6,34.6,8.4,6.6,154.408
2007-02-18,5.6,35.1,8.4,6.6,153.956
2007-02-19,5.8,35.3,8.6,6.7,155.02
2007-02-20,5.8,36.1,8.7,6.7,154.568
2007-02-21,6.1,37.5,9.3,7.3,155.123
2007-02-22,6.1,37.7,9.3,7.3,155.172
2007-02-23,6.7,38.5,9.4,7.5,155.228
2007-02-24,6.7,38.5,9.4,7.5,155.776
2007-02-25,6.7,38.6,9.5,7.5,155.317
2007-02-26,6.7,38.8,9.5,7.6,155.877
2007-02-27,6.7,38.9,9.7,7.6,155.92
2007-02-28,6.8,38.9,9.7,7.6,156.462
2007-03-01,6.9,39.0,9.7,7.6,155.997
2007-03-02,6.9,39.0,9.7,7.6,156.032
2007-03-03,6.9,39.1,9.7,7.6,156.575
2007-03-04,7.0,39.7,9.7,7.7,152.09
2007-03-05,7.0,40.0,9.7,7.7,152.141
2007-03-06,6.9,40.0,9.6,7.7,152.193
2007-03-07,6.9,40.0,9.6,7.7,152.254
2007-03-08,6.8,40.0,9.6,7.7,161.904
2007-03-09,6.7,40.0,9.6,7.7,171.547
2007-03-10,6.7,40.2,9.6,7.7,176.653
2007-03-11,6.6,40.2,9.6,7.7,181.767
2007-03-12,6.4,39.8,9.7,7.7,371.965
2007-03-13,5.7,41.5,9.7,7.8,581.497
2007-03-14,5.1,42.5,9.5,7.7,597.011
2007-03-15,5.0,42.5,9.6,7.6,425.403
2007-03-16,4.8,42.3,9.6,7.6,452.398
2007-03-17,4.8,42.3,9.7,7.6,469.301
2007-03-18,4.1,42.3,9.6,7.5,567.926
2007-03-19,3.7,42.2,9.5,7.4,647.452
2007-03-20,2.9,41.9,9.4,7.3,713.93
